Time (s),X position (m),Y position (m),Z position (m),Rocket axis vector X,Rocket axis vector Y,Rocket axis vector Z,Velocity Vx  (m/s),Velocity Vy  (m/s),Velocity Vz  (m/s),angular velocity omegaX (rad/s),angular velocity omegaY (rad/s),angular velocity omegaZ (rad/s),Acceleration Ax (m/s2),Acceleration Ay (m/s2),Acceleration Az (m/s2),Angular Acceleration X (rad/s2),Angular Acceleration Y (rad/s2),Angular Acceleration Z (rad/s2),Angle of attack alpha (rad),alpha at CP (rad),Moment arm (m),Force X (N),Force Y (N),Force Z (N),Torque X (Nm),Torque Y (Nm),Torque Z (Nm),Thrust (N),Mass (kg),C.O.M distance from nose (m),Ixx (kg m2),Iyy (kg m2),Izz (kg m2),Windspeed X (m/s),Windspeed Y (m/s),atmospheric density (kg/m3),atmospheric temperature (K),
1.774,17.5747,10.6719,174.5407,0.12699,0.081279,0.98857,16.7832,10.3229,153.2843,-0.081219,0.11033,0.0013606,-0.04,-0.0090799,-10.8253,0.1412,-0.17161,-0.0040282,0.0036471,0.0039959,0.39525,-0.1806,-0.040996,-48.8762,0.13125,-0.15952,-0.0037443,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14582,142.4619,
1.7869,17.7904,10.8046,176.5098,0.12837,0.0823,0.98831,16.7829,10.323,153.1452,-0.079064,0.10767,0.0013027,-0.0048796,0.017052,-10.8312,0.19372,-0.24243,-0.0049736,0.0052549,0.0055956,0.39525,-0.022032,0.07699,-48.903,0.18006,-0.22534,-0.004623,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14576,142.4678,
1.8031,18.0625,10.972,178.9912,0.13006,0.083542,0.98798,16.7832,10.3235,152.9697,-0.075408,0.10304,0.0012129,0.037298,0.048345,-10.8384,0.25665,-0.32754,-0.0060894,0.007204,0.0075301,0.39525,0.1684,0.21828,-48.9354,0.23856,-0.30445,-0.0056602,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14568,142.4752,
1.8193,18.3346,11.1393,181.4697,0.13166,0.084716,0.98767,16.7841,10.3245,152.7941,-0.070767,0.097082,0.0011059,0.076578,0.077383,-10.8451,0.31508,-0.40685,-0.0071056,0.0090386,0.0093458,0.39525,0.34575,0.34938,-48.9655,0.29287,-0.37817,-0.0066047,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1456,142.4826,
1.8355,18.6067,11.3067,183.9454,0.13316,0.085808,0.98737,16.7856,10.326,152.6184,-0.06522,0.089889,0.00098314,0.11245,0.10379,-10.8511,0.36825,-0.4793,-0.0080087,0.010733,0.011017,0.39525,0.50769,0.4686,-48.9925,0.34229,-0.44552,-0.0074442,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14552,142.49,
1.8517,18.8789,11.4742,186.4182,0.13453,0.086804,0.9871,16.7877,10.3279,152.4426,-0.058859,0.081583,0.00084676,0.14446,0.12723,-10.8562,0.41546,-0.54397,-0.0087876,0.012264,0.012521,0.39525,0.65222,0.57445,-49.0157,0.38618,-0.50563,-0.0081682,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14545,142.4974,
1.8642,19.0879,11.6028,188.316,0.13549,0.087496,0.98691,16.7897,10.3296,152.3074,-0.053482,0.074529,0.00073407,0.16619,0.14305,-10.8595,0.44734,-0.58787,-0.0092957,0.013316,0.013551,0.39525,0.75033,0.64589,-49.0305,0.41581,-0.54643,-0.0086405,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14539,142.5031,
1.8766,19.2971,11.7315,190.212,0.13636,0.08812,0.98673,16.7918,10.3314,152.1723,-0.047733,0.066962,0.00061557,0.18526,0.15686,-10.8621,0.47514,-0.62639,-0.0097214,0.014251,0.014462,0.39525,0.83647,0.70821,-49.0423,0.44165,-0.58224,-0.0090362,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14533,142.5087,
1.8891,19.5062,11.8601,192.1064,0.13713,0.08867,0.98658,16.7943,10.3335,152.0371,-0.041665,0.05895,0.00049227,0.20156,0.16855,-10.864,0.49867,-0.65927,-0.010062,0.015062,0.015248,0.39525,0.91006,0.761,-49.0509,0.46352,-0.61281,-0.0093527,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14527,142.5144,
1.9015,19.7154,11.9889,193.9991,0.13781,0.089144,0.98644,16.7969,10.3356,151.9019,-0.03533,0.050565,0.00036528,0.21499,0.17806,-10.8651,0.5178,-0.68632,-0.010315,0.015744,0.015903,0.39525,0.97068,0.80395,-49.0561,0.48131,-0.63794,-0.0095884,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14521,142.5201,
1.914,19.9246,12.1176,195.8901,0.13837,0.089539,0.98632,16.7996,10.3379,151.7667,-0.028785,0.04188,0.00023568,0.22547,0.18535,-10.8655,0.53242,-0.70736,-0.010481,0.016291,0.016422,0.39525,1.018,0.83685,-49.0578,0.4949,-0.65751,-0.0097421,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14515,142.5257,
1.9264,20.1339,12.2464,197.7795,0.13883,0.089851,0.98623,16.8025,10.3402,151.6315,-0.022087,0.03297,0.00010459,0.23296,0.19038,-10.8651,0.54247,-0.72231,-0.010557,0.0167,0.016802,0.39525,1.0518,0.85955,-49.0558,0.50423,-0.6714,-0.0098133,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14509,142.5314,
1.9389,20.3431,12.3752,199.6671,0.13918,0.090081,0.98616,16.8054,10.3426,151.4963,-0.015292,0.023913,-2.692e-05,0.23743,0.19313,-10.8638,0.5479,-0.7311,-0.010546,0.016967,0.01704,0.39525,1.072,0.87198,-49.05,0.50928,-0.67957,-0.0098024,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14503,142.537,
1.9514,20.5525,12.504,201.5531,0.13942,0.090227,0.98611,16.8084,10.345,151.3611,-0.0084586,0.014785,-0.00015774,0.23888,0.19362,-10.8617,0.54874,-0.73375,-0.010447,0.017093,0.017136,0.39525,1.0785,0.8742,-49.0404,0.51006,-0.68203,-0.0097103,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14497,142.5426,
1.9631,20.7495,12.6253,203.3269,0.13954,0.090287,0.98609,16.8112,10.3473,151.2339,-0.0020407,0.0061949,-0.00027929,0.23752,0.19204,-10.8589,0.54537,-0.73067,-0.010275,0.017081,0.017097,0.39525,1.0724,0.86704,-49.0279,0.50693,-0.67917,-0.0095509,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14491,142.5479,
1.9748,20.9467,12.7466,205.0993,0.13956,0.090273,0.98609,16.8139,10.3495,151.1067,0.0043144,-0.0023278,-0.00039839,0.23356,0.1885,-10.8554,0.53805,-0.72227,-0.01003,0.016944,0.016933,0.39525,1.0545,0.85108,-49.0122,0.50012,-0.67136,-0.0093229,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14485,142.5532,
1.9865,21.1438,12.868,206.8702,0.13949,0.090186,0.98611,16.8166,10.3517,150.9795,0.010561,-0.010721,-0.0005142,0.22705,0.18307,-10.8512,0.52686,-0.70868,-0.0097132,0.016684,0.016645,0.39525,1.0251,0.82654,-48.9932,0.48972,-0.65873,-0.0090286,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1448,142.5585,
1.9982,21.341,12.9893,208.6396,0.13932,0.090028,0.98615,16.8192,10.3538,150.8525,0.016654,-0.018925,-0.00062589,0.21807,0.17579,-10.8463,0.51194,-0.69004,-0.0093283,0.016303,0.016238,0.39525,0.98457,0.79369,-48.9711,0.47585,-0.64141,-0.0086708,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14474,142.5638,
2.0098,21.5351,13.1089,210.38,0.13906,0.089804,0.9862,16.8217,10.3558,150.7274,0.022461,-0.026761,-0.00073107,0.20691,0.1669,-10.8408,0.49374,-0.66697,-0.008886,0.015813,0.015723,0.39525,0.93419,0.75357,-48.9464,0.45894,-0.61996,-0.0082596,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14469,142.569,
2.0213,21.7293,13.2284,212.119,0.13871,0.089515,0.98628,16.824,10.3577,150.6024,0.028039,-0.034305,-0.00083079,0.19355,0.15639,-10.8348,0.47225,-0.63941,-0.0083845,0.015214,0.015099,0.39525,0.87389,0.7061,-48.9191,0.43896,-0.59434,-0.0077936,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14463,142.5742,
2.0329,21.9235,13.348,213.8565,0.13828,0.089164,0.98637,16.8262,10.3594,150.4775,0.03335,-0.041505,-0.0009244,0.17812,0.14434,-10.8282,0.44763,-0.60761,-0.0078281,0.01451,0.014372,0.39525,0.8042,0.65168,-48.8892,0.41608,-0.56478,-0.0072763,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14458,142.5794,
2.0444,22.1177,13.4675,215.5926,0.13777,0.088754,0.98648,16.8281,10.361,150.3527,0.038361,-0.048315,-0.0010113,0.16073,0.13085,-10.8211,0.42009,-0.57184,-0.007221,0.013708,0.013547,0.39525,0.72571,0.59078,-48.8571,0.39048,-0.53154,-0.006712,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14452,142.5846,
2.0561,22.3142,13.5885,217.3472,0.13718,0.088283,0.9866,16.8299,10.3624,150.2265,0.043089,-0.054762,-0.0010918,0.14131,0.11585,-10.8134,0.38951,-0.53193,-0.0065602,0.012801,0.01262,0.39525,0.63802,0.52308,-48.8225,0.36206,-0.49443,-0.0060978,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14447,142.5899,
2.0678,22.5107,13.7095,219.1003,0.13651,0.087759,0.98674,16.8314,10.3637,150.1004,0.047446,-0.060722,-0.0011643,0.1202,0.099623,-10.8053,0.35643,-0.48857,-0.0058577,0.011807,0.011606,0.39525,0.54271,0.4498,-48.786,0.3313,-0.45414,-0.0054448,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14441,142.5951,
2.0794,22.7072,13.8305,220.852,0.13578,0.087188,0.98689,16.8327,10.3648,149.9744,0.051403,-0.066158,-0.0012284,0.097569,0.082286,-10.7969,0.3211,-0.44213,-0.0051187,0.010732,0.010514,0.39525,0.44052,0.37152,-48.748,0.29847,-0.41097,-0.0047579,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14436,142.6003,
2.0911,22.9037,13.9515,222.6022,0.13499,0.086573,0.98706,16.8337,10.3656,149.8485,0.054936,-0.071035,-0.0012837,0.073591,0.063975,-10.7882,0.28381,-0.39297,-0.0043489,0.0095848,0.0093508,0.39525,0.33226,0.28885,-48.7086,0.26381,-0.36527,-0.0040424,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1443,142.6056,
2.1032,23.1074,14.0769,224.4143,0.13412,0.085895,0.98724,16.8344,10.3663,149.7182,0.058127,-0.075469,-0.0013314,0.04752,0.044123,-10.7789,0.2434,-0.33955,-0.0035248,0.008329,0.0080805,0.39525,0.21455,0.19921,-48.6667,0.22625,-0.31562,-0.0032763,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14425,142.611,
2.1153,23.311,14.2023,226.2248,0.1332,0.085182,0.98742,16.8348,10.3667,149.5879,0.060819,-0.079243,-0.0013689,0.020413,0.023536,-10.7694,0.20152,-0.28404,-0.0026801,0.0070147,0.006754,0.39525,0.092166,0.10626,-48.6239,0.18731,-0.26402,-0.0024912,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14419,142.6164,
2.1274,23.5147,14.3278,228.0338,0.13223,0.084439,0.98762,16.8349,10.3668,149.4578,0.062998,-0.082335,-0.0013962,-0.0075129,0.0023779,-10.7598,0.15849,-0.22689,-0.0018216,0.0056523,0.0053816,0.39525,-0.033921,0.010736,-48.5806,0.14732,-0.21089,-0.0016932,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14413,142.6218,
2.1395,23.7184,14.4532,229.8411,0.13123,0.083674,0.98781,16.8346,10.3667,149.3278,0.064651,-0.084728,-0.001413,-0.03604,-0.019185,-10.7502,0.11465,-0.16853,-0.00095579,0.0042526,0.0039741,0.39525,-0.16272,-0.086621,-48.5371,0.10657,-0.15666,-0.00088842,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14408,142.6272,
2.1525,23.9364,14.5874,231.7743,0.13014,0.082836,0.98803,16.834,10.3663,149.1887,0.065829,-0.086501,-0.0014193,-0.066995,-0.042531,-10.7399,0.067208,-0.10525,-2.8168e-05,0.0027255,0.0024417,0.39525,-0.30248,-0.19203,-48.4906,0.062471,-0.097832,-2.6182e-05,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14402,142.633,
2.1654,24.1544,14.7217,233.7057,0.12903,0.081987,0.98825,16.8329,10.3656,149.0498,0.066391,-0.087453,-0.0014137,-0.098112,-0.065946,-10.7297,0.019641,-0.041666,0.00089235,0.0011863,0.00090339,0.39525,-0.44298,-0.29774,-48.4445,0.018257,-0.03873,0.00082946,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14395,142.6388,
2.1784,24.3725,14.8559,235.6353,0.12791,0.081134,0.98846,16.8314,10.3646,148.911,0.066339,-0.087582,-0.0013963,-0.12922,-0.08929,-10.7204,-0.027641,0.021671,0.001798,0.00041964,0.00069158,0.39525,-0.58344,-0.40315,-48.4025,-0.025693,0.020144,0.0016713,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14389,142.6445,
2.1913,24.5904,14.9902,237.563,0.12679,0.080286,0.98868,16.8296,10.3633,148.7724,0.065678,-0.086895,-0.0013673,-0.16024,-0.11248,-10.7135,-0.074242,0.084227,0.0026812,0.0019297,0.0022148,0.39525,-0.7235,-0.50787,-48.3715,-0.069009,0.078291,0.0024922,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14383,142.6503,
2.2062,24.8403,15.144,239.7703,0.12553,0.07933,0.98891,16.8269,10.3615,148.6135,0.064187,-0.085122,-0.0013202,-0.195,-0.13841,-10.706,-0.12632,0.1543,0.0036567,0.003666,0.003946,0.39525,-0.88042,-0.6249,-48.3374,-0.11741,0.14342,0.0033989,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14376,142.6569,
2.221,25.09,15.2978,241.9753,0.1243,0.078401,0.98914,16.8238,10.3592,148.4548,0.061938,-0.082326,-0.0012589,-0.22853,-0.16335,-10.6987,-0.17643,0.2219,0.0045828,0.005357,0.005628,0.39525,-1.0318,-0.73751,-48.3047,-0.16399,0.20626,0.0042598,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1437,142.6635,
2.2359,25.3397,15.4516,244.1779,0.12312,0.07751,0.98936,16.8201,10.3566,148.2961,0.058962,-0.078549,-0.0011844,-0.26047,-0.18704,-10.6918,-0.22405,0.28632,0.0054499,0.0069824,0.0072411,0.39525,-1.176,-0.84448,-48.2735,-0.20826,0.26614,0.0050658,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14363,142.6701,
2.2507,25.5894,15.6053,246.3782,0.122,0.076668,0.98956,16.816,10.3537,148.1376,0.0553,-0.073844,-0.0010975,-0.2905,-0.20924,-10.6853,-0.26868,0.34689,0.0062492,0.0085246,0.0087678,0.39525,-1.3116,-0.94472,-48.2441,-0.24975,0.32244,0.0058088,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14356,142.6767,
2.2654,25.8363,15.7573,248.5523,0.12097,0.075892,0.98975,16.8116,10.3504,147.9809,0.051051,-0.068337,-0.0010004,-0.31802,-0.22951,-10.6792,-0.30947,0.40243,0.0069654,0.009952,0.010177,0.39525,-1.4359,-1.0362,-48.2167,-0.28766,0.37406,0.0064745,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14349,142.6832,
2.2801,26.0831,15.9093,250.7241,0.12002,0.075183,0.98992,16.8067,10.3469,147.8242,0.04623,-0.06205,-0.0008933,-0.34309,-0.24791,-10.6735,-0.3465,0.45307,0.0076007,0.011267,0.011472,0.39525,-1.549,-1.1193,-48.191,-0.32208,0.42113,0.007065,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14342,142.6897,
2.2947,26.3299,16.0612,252.8936,0.11917,0.074548,0.99007,16.8015,10.3432,147.6677,0.040895,-0.055058,-0.00077756,-0.36547,-0.26425,-10.6682,-0.37945,0.49833,0.0081493,0.012457,0.012638,0.39525,-1.6501,-1.1931,-48.1671,-0.3527,0.46321,0.0075749,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14335,142.6962,
2.3094,26.5766,16.213,255.0608,0.11842,0.073993,0.9902,16.796,10.3392,147.5112,0.035108,-0.047443,-0.00065445,-0.38496,-0.27839,-10.6633,-0.40801,0.53782,0.0086063,0.013509,0.013665,0.39525,-1.7381,-1.2569,-48.145,-0.37925,0.49991,0.0079997,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14329,142.7026,
2.3241,26.8231,16.3648,257.2257,0.11779,0.073526,0.99031,16.7902,10.335,147.3548,0.028935,-0.039292,-0.00052529,-0.40139,-0.29021,-10.6588,-0.43194,0.5712,0.0089681,0.014414,0.014543,0.39525,-1.8123,-1.3103,-48.1246,-0.4015,0.53094,0.008336,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14322,142.7091,
2.3388,27.0697,16.5165,259.3883,0.11728,0.073152,0.9904,16.7842,10.3307,147.1984,0.022446,-0.030699,-0.00039153,-0.41463,-0.29961,-10.6547,-0.45106,0.59819,0.0092319,0.015163,0.015264,0.39525,-1.872,-1.3527,-48.1059,-0.41927,0.55603,0.0085812,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14315,142.7156,
2.3535,27.3161,16.6682,261.5487,0.1169,0.072873,0.99047,16.7781,10.3262,147.0422,0.015713,-0.021757,-0.00025465,-0.42456,-0.30653,-10.6509,-0.46523,0.6186,0.0093962,0.01575,0.015821,0.39525,-1.9169,-1.384,-48.089,-0.43243,0.57499,0.008734,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14309,142.722,
2.3682,27.5624,16.8198,263.7067,0.11665,0.072695,0.99051,16.7718,10.3217,146.8859,0.0088082,-0.012565,-0.0001161,-0.43114,-0.31092,-10.6476,-0.47436,0.6323,0.0094605,0.016169,0.016209,0.39525,-1.9466,-1.4038,-48.0737,-0.44093,0.58773,0.0087937,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14302,142.7285,
2.381,27.7782,16.9526,265.596,0.11654,0.072621,0.99053,16.7662,10.3177,146.749,0.002675,-0.004381,5.5638e-06,-0.43412,-0.31268,-10.6449,-0.47821,0.63876,0.0094349,0.016396,0.016409,0.39525,-1.9601,-1.4117,-48.0616,-0.44451,0.59374,0.0087699,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14296,142.7341,
2.3939,27.9939,17.0853,267.4835,0.11654,0.072626,0.99053,16.7606,10.3137,146.6122,-0.0034829,0.0038525,0.00012641,-0.43451,-0.3125,-10.6425,-0.4782,0.64004,0.0093339,0.01649,0.016477,0.39525,-1.9618,-1.4109,-48.0508,-0.44449,0.59493,0.008676,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1429,142.7398,
2.4068,28.2095,17.218,269.3693,0.11664,0.07271,0.99051,16.755,10.3096,146.4754,-0.0096157,0.012069,0.00024547,-0.43233,-0.3104,-10.6404,-0.47436,0.6362,0.0091591,0.016453,0.016412,0.39525,-1.952,-1.4015,-48.0412,-0.44093,0.59136,0.0085135,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14284,142.7454,
2.4196,28.4251,17.3507,271.2532,0.11685,0.072872,0.99047,16.7495,10.3057,146.3386,-0.015675,0.020204,0.00036181,-0.42764,-0.30643,-10.6385,-0.46678,0.62733,0.0089126,0.016286,0.016217,0.39525,-1.9308,-1.3835,-48.0328,-0.43388,0.58311,0.0082844,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14278,142.751,
2.432,28.6323,17.4782,273.0634,0.11714,0.0731,0.99042,16.7442,10.3019,146.2071,-0.021389,0.027891,0.0004703,-0.42081,-0.30088,-10.6369,-0.45606,0.61418,0.0086105,0.016003,0.015909,0.39525,-1.8999,-1.3585,-48.0258,-0.42392,0.57089,0.0080036,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14273,142.7565,
2.4444,28.8395,17.6056,274.8718,0.11753,0.073397,0.99035,16.7391,10.2982,146.0755,-0.026949,0.035387,0.00057468,-0.41178,-0.29371,-10.6356,-0.4421,0.59664,0.0082475,0.015604,0.015485,0.39525,-1.8592,-1.3261,-48.0199,-0.41094,0.55459,0.0076662,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14267,142.7619,
2.4568,29.0466,17.7331,276.6787,0.11801,0.073761,0.99027,16.7341,10.2946,145.9441,-0.032318,0.04264,0.00067418,-0.40066,-0.28498,-10.6346,-0.42503,0.57491,0.0078269,0.015093,0.01495,0.39525,-1.809,-1.2867,-48.0151,-0.39507,0.53439,0.0072752,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14261,142.7673,
2.4691,29.2537,17.8604,278.4839,0.11857,0.07419,0.99017,16.7292,10.2912,145.8126,-0.037456,0.049599,0.00076815,-0.38754,-0.27478,-10.6337,-0.40502,0.54919,0.0073522,0.014474,0.014307,0.39525,-1.7497,-1.2406,-48.0114,-0.37647,0.51048,0.006834,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14256,142.7727,
2.4815,29.4607,17.9878,280.288,0.11922,0.074681,0.99006,16.7245,10.2879,145.6811,-0.042332,0.056219,0.00085597,-0.37253,-0.26319,-10.6332,-0.38224,0.51969,0.0068275,0.013751,0.013563,0.39525,-1.682,-1.1883,-48.0087,-0.3553,0.48306,0.0063463,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1425,142.7781,
2.4939,29.6677,18.1151,282.0905,0.11995,0.075229,0.98993,16.72,10.2847,145.5496,-0.046909,0.062451,0.000937,-0.35578,-0.25031,-10.6328,-0.35689,0.4867,0.0062571,0.012932,0.012723,0.39525,-1.6064,-1.1302,-48.007,-0.33173,0.45239,0.0058161,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14245,142.7835,
2.5063,29.8747,18.2424,283.8913,0.12075,0.075832,0.98978,16.7157,10.2817,145.4181,-0.051157,0.068254,0.0010107,-0.33742,-0.23626,-10.6326,-0.32919,0.45048,0.0056456,0.012023,0.011794,0.39525,-1.5235,-1.0667,-48.0064,-0.30599,0.41873,0.0052477,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14239,142.7888,
2.5187,30.0816,18.3697,285.6906,0.12162,0.076484,0.98963,16.7116,10.2788,145.2866,-0.05505,0.073591,0.0010766,-0.31761,-0.22115,-10.6327,-0.29936,0.41135,0.0049979,0.01103,0.010783,0.39525,-1.434,-0.99848,-48.0067,-0.27826,0.38235,0.0046456,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14234,142.7942,
2.5313,30.2937,18.5001,287.5341,0.12257,0.0772,0.98945,16.7077,10.2761,145.1517,-0.058645,0.078544,0.0011357,-0.29594,-0.20467,-10.633,-0.26682,0.3685,0.0043012,0.0099334,0.0096697,0.39525,-1.3362,-0.9241,-48.0081,-0.24801,0.34253,0.003998,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14228,142.7997,
2.544,30.5058,18.6306,289.376,0.12358,0.077959,0.98927,16.7041,10.2736,145.0168,-0.061817,0.082938,0.0011857,-0.27309,-0.18735,-10.6335,-0.23256,0.32328,0.0035772,0.0087662,0.0084877,0.39525,-1.233,-0.84587,-48.0104,-0.21617,0.30049,0.0033251,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14222,142.8052,
2.5567,30.7178,18.761,291.2162,0.12465,0.078755,0.98907,16.7008,10.2714,144.8819,-0.064544,0.086744,0.0012264,-0.24924,-0.16931,-10.6342,-0.19687,0.27604,0.0028318,0.0075378,0.0072464,0.39525,-1.1253,-0.76443,-48.0136,-0.183,0.25658,0.0026322,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14216,142.8107,
2.5694,30.9298,18.8914,293.0546,0.12576,0.079582,0.98886,16.6978,10.2693,144.747,-0.066811,0.089939,0.0012575,-0.22459,-0.1507,-10.6351,-0.16004,0.22717,0.0020708,0.0062576,0.0059555,0.39525,-1.014,-0.68042,-48.0176,-0.14876,0.21115,0.0019248,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14211,142.8162,
2.5828,31.1534,19.0289,294.9922,0.12697,0.080482,0.98864,16.695,10.2675,144.6047,-0.068689,0.092629,0.0012798,-0.19793,-0.13062,-10.6363,-0.12025,0.17426,0.0012574,0.0048623,0.004551,0.39525,-0.89363,-0.58975,-48.0227,-0.11178,0.16198,0.0011688,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14205,142.822,
2.5962,31.377,19.1664,296.9278,0.1282,0.081403,0.9884,16.6925,10.2658,144.4624,-0.070029,0.094603,0.0012912,-0.17081,-0.11024,-10.6376,-0.079862,0.12044,0.00044006,0.003433,0.0031152,0.39525,-0.7712,-0.49774,-48.0286,-0.074233,0.11195,0.00040905,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14199,142.8278,
2.6096,31.6005,19.3039,298.8616,0.12946,0.082338,0.98816,16.6904,10.2645,144.3201,-0.070827,0.095852,0.0012916,-0.14347,-0.089741,-10.639,-0.039205,0.066137,-0.00037443,0.0019833,0.0016623,0.39525,-0.64778,-0.40518,-48.0351,-0.036441,0.061476,-0.00034804,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14193,142.8336,
2.623,31.824,19.4413,300.7934,0.13074,0.08328,0.98791,16.6886,10.2634,144.1777,-0.071079,0.096374,0.0012812,-0.11615,-0.069287,-10.6406,0.0013799,0.011824,-0.0011794,0.00054277,0.0002594,0.39525,-0.5244,-0.31283,-48.0421,0.0012827,0.010991,-0.0010963,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14187,142.8394,
2.6378,32.0714,19.5935,302.9297,0.13214,0.084321,0.98764,16.6871,10.2626,144.0201,-0.070729,0.096107,0.0012572,-0.086433,-0.047067,-10.6443,0.045819,-0.047777,-0.0020515,0.0011209,0.0014408,0.39525,-0.39025,-0.21251,-48.0591,0.04259,-0.04441,-0.0019069,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1418,142.8458,
2.6527,32.3188,19.7456,305.0637,0.13354,0.085353,0.98736,16.6861,10.262,143.8624,-0.069726,0.094963,0.0012205,-0.057424,-0.025409,-10.649,0.089316,-0.10625,-0.0028953,0.0027112,0.0030301,0.39525,-0.25927,-0.11472,-48.0802,0.083021,-0.098763,-0.0026912,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.14174,142.8521,
